claim_id,dataset,detector,seed_or_seed_aggregation,phase_rule,nominal_fpr_target,evaluation_unit,analysis_detail,metric,metric_definition,exact_numeric_value,value_unit,ci_lower_95,ci_upper_95,ci_method,ci_source_csv,ci_source_rows,source_csv,source_file,source_rows,corresponding_figure,evidence_status
E019463,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_14,calibration_phase=descent; audit_phase=climb; flight_class=1,false_alarm_rate,Healthy audit-phase rows exceeding the calibration-phase threshold / healthy audit-phase rows.,0.004830338123668657,fraction,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1253,,confirmatory
E019464,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_14,calibration_phase=descent; audit_phase=climb; flight_class=1,n,Number of healthy audit-phase rows in this cross-phase transfer cell.,33331,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1253,,confirmatory
E019465,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_14,calibration_phase=descent; audit_phase=climb; flight_class=1,false_alarms,Number of healthy audit-phase rows exceeding the transferred threshold.,161,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1253,,confirmatory
E019466,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_14,calibration_phase=descent; audit_phase=climb; flight_class=1,threshold,Score threshold estimated from the specified calibration phase at the nominal FPR target.,0.0720134973526001,score,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1253,,confirmatory
E019467,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_14,calibration_phase=descent; audit_phase=cruise; flight_class=1,false_alarm_rate,Healthy audit-phase rows exceeding the calibration-phase threshold / healthy audit-phase rows.,0.00532117790662191,fraction,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1254,,confirmatory
E019468,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_14,calibration_phase=descent; audit_phase=cruise; flight_class=1,n,Number of healthy audit-phase rows in this cross-phase transfer cell.,52432,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1254,,confirmatory
E019469,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_14,calibration_phase=descent; audit_phase=cruise; flight_class=1,false_alarms,Number of healthy audit-phase rows exceeding the transferred threshold.,279,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1254,,confirmatory
E019470,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_14,calibration_phase=descent; audit_phase=cruise; flight_class=1,threshold,Score threshold estimated from the specified calibration phase at the nominal FPR target.,0.0720134973526001,score,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1254,,confirmatory
E019471,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_14,calibration_phase=descent; audit_phase=descent; flight_class=1,false_alarm_rate,Healthy audit-phase rows exceeding the calibration-phase threshold / healthy audit-phase rows.,0.004511094854913435,fraction,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1255,,confirmatory
E019472,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_14,calibration_phase=descent; audit_phase=descent; flight_class=1,n,Number of healthy audit-phase rows in this cross-phase transfer cell.,73818,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1255,,confirmatory
E019473,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_14,calibration_phase=descent; audit_phase=descent; flight_class=1,false_alarms,Number of healthy audit-phase rows exceeding the transferred threshold.,333,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1255,,confirmatory
E019474,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_14,calibration_phase=descent; audit_phase=descent; flight_class=1,threshold,Score threshold estimated from the specified calibration phase at the nominal FPR target.,0.0720134973526001,score,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1255,,confirmatory
E019475,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_15,calibration_phase=descent; audit_phase=climb; flight_class=2,false_alarm_rate,Healthy audit-phase rows exceeding the calibration-phase threshold / healthy audit-phase rows.,0.005658739263898794,fraction,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1256,,confirmatory
E019476,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_15,calibration_phase=descent; audit_phase=climb; flight_class=2,n,Number of healthy audit-phase rows in this cross-phase transfer cell.,64502,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1256,,confirmatory
E019477,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_15,calibration_phase=descent; audit_phase=climb; flight_class=2,false_alarms,Number of healthy audit-phase rows exceeding the transferred threshold.,365,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1256,,confirmatory
E019478,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_15,calibration_phase=descent; audit_phase=climb; flight_class=2,threshold,Score threshold estimated from the specified calibration phase at the nominal FPR target.,0.0720134973526001,score,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1256,,confirmatory
E019479,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_15,calibration_phase=descent; audit_phase=cruise; flight_class=2,false_alarm_rate,Healthy audit-phase rows exceeding the calibration-phase threshold / healthy audit-phase rows.,0.010801740008797796,fraction,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1257,,confirmatory
E019480,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_15,calibration_phase=descent; audit_phase=cruise; flight_class=2,n,Number of healthy audit-phase rows in this cross-phase transfer cell.,61379,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1257,,confirmatory
E019481,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_15,calibration_phase=descent; audit_phase=cruise; flight_class=2,false_alarms,Number of healthy audit-phase rows exceeding the transferred threshold.,663,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1257,,confirmatory
E019482,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_15,calibration_phase=descent; audit_phase=cruise; flight_class=2,threshold,Score threshold estimated from the specified calibration phase at the nominal FPR target.,0.0720134973526001,score,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1257,,confirmatory
E019483,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_15,calibration_phase=descent; audit_phase=descent; flight_class=2,false_alarm_rate,Healthy audit-phase rows exceeding the calibration-phase threshold / healthy audit-phase rows.,0.009577260595942844,fraction,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1258,,confirmatory
E019484,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_15,calibration_phase=descent; audit_phase=descent; flight_class=2,n,Number of healthy audit-phase rows in this cross-phase transfer cell.,91049,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1258,,confirmatory
E019485,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_15,calibration_phase=descent; audit_phase=descent; flight_class=2,false_alarms,Number of healthy audit-phase rows exceeding the transferred threshold.,872,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1258,,confirmatory
E019486,DS03 confirmation,lstm_autoencoder,2,primary,0.01,engine_15,calibration_phase=descent; audit_phase=descent; flight_class=2,threshold,Score threshold estimated from the specified calibration phase at the nominal FPR target.,0.0720134973526001,score,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1258,,confirmatory
E019487,DS03 confirmation,lstm_autoencoder,2,primary,0.01,pooled,calibration_phase=descent; audit_phase=climb; flight_class=mixed,false_alarm_rate,Healthy audit-phase rows exceeding the calibration-phase threshold / healthy audit-phase rows.,0.0054529366559200034,fraction,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1259,,confirmatory
E019488,DS03 confirmation,lstm_autoencoder,2,primary,0.01,pooled,calibration_phase=descent; audit_phase=climb; flight_class=mixed,n,Number of healthy audit-phase rows in this cross-phase transfer cell.,326613,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1259,,confirmatory
E019489,DS03 confirmation,lstm_autoencoder,2,primary,0.01,pooled,calibration_phase=descent; audit_phase=climb; flight_class=mixed,false_alarms,Number of healthy audit-phase rows exceeding the transferred threshold.,1781,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1259,,confirmatory
E019490,DS03 confirmation,lstm_autoencoder,2,primary,0.01,pooled,calibration_phase=descent; audit_phase=climb; flight_class=mixed,threshold,Score threshold estimated from the specified calibration phase at the nominal FPR target.,0.0720134973526001,score,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1259,,confirmatory
E019491,DS03 confirmation,lstm_autoencoder,2,primary,0.01,pooled,calibration_phase=descent; audit_phase=cruise; flight_class=mixed,false_alarm_rate,Healthy audit-phase rows exceeding the calibration-phase threshold / healthy audit-phase rows.,0.013377573888295654,fraction,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1260,,confirmatory
E019492,DS03 confirmation,lstm_autoencoder,2,primary,0.01,pooled,calibration_phase=descent; audit_phase=cruise; flight_class=mixed,n,Number of healthy audit-phase rows in this cross-phase transfer cell.,436402,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1260,,confirmatory
E019493,DS03 confirmation,lstm_autoencoder,2,primary,0.01,pooled,calibration_phase=descent; audit_phase=cruise; flight_class=mixed,false_alarms,Number of healthy audit-phase rows exceeding the transferred threshold.,5838,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1260,,confirmatory
E019494,DS03 confirmation,lstm_autoencoder,2,primary,0.01,pooled,calibration_phase=descent; audit_phase=cruise; flight_class=mixed,threshold,Score threshold estimated from the specified calibration phase at the nominal FPR target.,0.0720134973526001,score,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1260,,confirmatory
E019495,DS03 confirmation,lstm_autoencoder,2,primary,0.01,pooled,calibration_phase=descent; audit_phase=descent; flight_class=mixed,false_alarm_rate,Healthy audit-phase rows exceeding the calibration-phase threshold / healthy audit-phase rows.,0.015285970086370339,fraction,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1261,,confirmatory
E019496,DS03 confirmation,lstm_autoencoder,2,primary,0.01,pooled,calibration_phase=descent; audit_phase=descent; flight_class=mixed,n,Number of healthy audit-phase rows in this cross-phase transfer cell.,531664,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1261,,confirmatory
E019497,DS03 confirmation,lstm_autoencoder,2,primary,0.01,pooled,calibration_phase=descent; audit_phase=descent; flight_class=mixed,false_alarms,Number of healthy audit-phase rows exceeding the transferred threshold.,8127,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1261,,confirmatory
E019498,DS03 confirmation,lstm_autoencoder,2,primary,0.01,pooled,calibration_phase=descent; audit_phase=descent; flight_class=mixed,threshold,Score threshold estimated from the specified calibration phase at the nominal FPR target.,0.0720134973526001,score,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1261,,confirmatory
E019499,DS03 confirmation,lstm_autoencoder,2,primary,0.02,engine_10,calibration_phase=climb; audit_phase=climb; flight_class=3,false_alarm_rate,Healthy audit-phase rows exceeding the calibration-phase threshold / healthy audit-phase rows.,0.05082408974117942,fraction,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1262,,confirmatory
E019500,DS03 confirmation,lstm_autoencoder,2,primary,0.02,engine_10,calibration_phase=climb; audit_phase=climb; flight_class=3,n,Number of healthy audit-phase rows in this cross-phase transfer cell.,63828,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1262,,confirmatory
E019501,DS03 confirmation,lstm_autoencoder,2,primary,0.02,engine_10,calibration_phase=climb; audit_phase=climb; flight_class=3,false_alarms,Number of healthy audit-phase rows exceeding the transferred threshold.,3244,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1262,,confirmatory
E019502,DS03 confirmation,lstm_autoencoder,2,primary,0.02,engine_10,calibration_phase=climb; audit_phase=climb; flight_class=3,threshold,Score threshold estimated from the specified calibration phase at the nominal FPR target.,0.01761055551469326,score,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1262,,confirmatory
E019503,DS03 confirmation,lstm_autoencoder,2,primary,0.02,engine_10,calibration_phase=climb; audit_phase=cruise; flight_class=3,false_alarm_rate,Healthy audit-phase rows exceeding the calibration-phase threshold / healthy audit-phase rows.,0.1070486756810708,fraction,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1263,,confirmatory
E019504,DS03 confirmation,lstm_autoencoder,2,primary,0.02,engine_10,calibration_phase=climb; audit_phase=cruise; flight_class=3,n,Number of healthy audit-phase rows in this cross-phase transfer cell.,95181,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1263,,confirmatory
E019505,DS03 confirmation,lstm_autoencoder,2,primary,0.02,engine_10,calibration_phase=climb; audit_phase=cruise; flight_class=3,false_alarms,Number of healthy audit-phase rows exceeding the transferred threshold.,10189,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1263,,confirmatory
E019506,DS03 confirmation,lstm_autoencoder,2,primary,0.02,engine_10,calibration_phase=climb; audit_phase=cruise; flight_class=3,threshold,Score threshold estimated from the specified calibration phase at the nominal FPR target.,0.01761055551469326,score,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1263,,confirmatory
E019507,DS03 confirmation,lstm_autoencoder,2,primary,0.02,engine_10,calibration_phase=climb; audit_phase=descent; flight_class=3,false_alarm_rate,Healthy audit-phase rows exceeding the calibration-phase threshold / healthy audit-phase rows.,0.18266383381587203,fraction,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1264,,confirmatory
E019508,DS03 confirmation,lstm_autoencoder,2,primary,0.02,engine_10,calibration_phase=climb; audit_phase=descent; flight_class=3,n,Number of healthy audit-phase rows in this cross-phase transfer cell.,90839,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1264,,confirmatory
E019509,DS03 confirmation,lstm_autoencoder,2,primary,0.02,engine_10,calibration_phase=climb; audit_phase=descent; flight_class=3,false_alarms,Number of healthy audit-phase rows exceeding the transferred threshold.,16593,rows,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1264,,confirmatory
E019510,DS03 confirmation,lstm_autoencoder,2,primary,0.02,engine_10,calibration_phase=climb; audit_phase=descent; flight_class=3,threshold,Score threshold estimated from the specified calibration phase at the nominal FPR target.,0.01761055551469326,score,,,,,,results/confirmation_ds03/threshold_transfer_matrix.csv,,1264,,confirmatory
